Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low
MBL,2026-02-12,228.0,230.2,227.0,229.0,0.44,50319.0,272.1,205.0
MBLD2085,2026-02-12,1130.0,1130.0,1130.0,1130.0,0.0,10.0,1294.0,1115.2
MBLEF,2026-02-12,10.2,10.2,9.91,10.09,-1.08,17400.0,10.24,8.59
MCHL,2026-02-12,429.5,437.0,428.3,428.3,-0.28,10436.0,695.0,412.5
MDB,2026-02-12,630.0,640.0,620.5,632.9,0.46,16134.0,755.0,530.5
MEHL,2026-02-12,445.0,459.0,445.0,453.1,1.82,19184.0,696.0,372.4
MEL,2026-02-12,289.1,300.0,289.1,291.0,0.66,46294.0,383.5,255.0
MEN,2026-02-12,577.0,585.0,575.0,578.3,0.23,56127.0,683.4,535.0
MERO,2026-02-12,752.7,752.7,724.0,727.0,-3.41,8894.0,1000.0,668.0
MFIL,2026-02-12,790.0,794.0,771.1,778.9,-1.41,49070.0,873.0,545.0
MHCL,2026-02-12,399.7,407.7,390.2,390.3,-2.35,13919.0,655.0,363.0
MHL,2026-02-12,514.0,526.0,513.1,521.0,1.36,54576.0,930.6,445.0
MHNL,2026-02-12,291.0,295.0,284.3,287.0,-1.37,77823.0,316.0,226.0
MKCL,2026-02-12,1351.0,1380.0,1351.0,1370.0,1.41,3190.0,1900.0,1333.0
MKHC,2026-02-12,329.0,329.0,319.1,323.0,-1.82,76237.0,612.0,317.0
MKHL,2026-02-12,800.0,826.0,800.0,809.0,1.12,21391.0,1027.0,652.0
MKJC,2026-02-12,531.0,539.0,525.1,528.0,-0.56,35558.0,635.0,475.5
MLBBL,2026-02-12,1307.5,1329.0,1306.0,1325.0,1.34,2845.0,2019.0,1285.0
MLBL,2026-02-12,365.3,374.5,365.3,370.1,1.31,43766.0,488.0,348.9
MLBLD89,2026-02-12,1246.0,1246.0,1246.0,1246.0,0.0,24.0,1350.0,1159.0
MLBLPO,2026-02-12,193.0,193.0,193.0,193.0,0.0,420000.0,232.0,155.0
MLBS,2026-02-12,1450.0,1450.0,1417.9,1420.0,-2.07,1224.0,2400.0,1395.0
MLBSL,2026-02-12,1899.0,1900.0,1861.2,1880.0,-1.0,1037.0,2569.0,1861.2
MMF1,2026-02-12,9.05,9.2,8.81,9.08,0.33,50545.0,9.95,8.05
MMKJL,2026-02-12,589.0,591.8,581.0,583.0,-1.02,10910.0,817.0,528.2
MNBBL,2026-02-12,360.8,366.0,360.0,364.8,1.11,50073.0,503.0,340.1
MNMF1,2026-02-12,9.32,9.91,9.32,9.7,4.08,13100.0,10.11,8.53
MPFL,2026-02-12,626.0,637.0,613.5,630.0,0.64,22757.0,773.1,491.0
MSHL,2026-02-12,810.4,846.0,810.4,815.2,0.59,1508.0,1135.0,800.1
MSLB,2026-02-12,1344.0,1344.0,1278.0,1315.0,-2.16,6369.0,1710.0,1130.2
NABBC,2026-02-12,1547.5,1695.0,1547.5,1600.0,3.39,130568.0,2060.0,662.0
NABIL,2026-02-12,495.0,498.7,492.5,495.0,0.0,83293.0,562.0,471.0
NABILD2089,2026-02-12,1060.0,1061.3,1060.0,1061.3,0.12,150.0,1125.0,1000.0
NADEP,2026-02-12,785.4,785.4,768.0,768.0,-2.22,818.0,1046.0,696.0
NBF2,2026-02-12,9.87,10.1,9.83,9.85,-0.2,102500.0,11.1,8.89
NBF3,2026-02-12,9.96,9.97,9.61,9.65,-3.11,26825.0,10.67,8.35
NBL,2026-02-12,244.0,244.6,241.9,243.9,-0.04,60629.0,313.0,225.4
NBLD82,2026-02-12,1117.19,1117.19,1117.19,1117.19,0.0,100.0,1248.0,1042.5
NBLD87,2026-02-12,1097.0,1097.0,1097.0,1097.0,0.0,25.0,1150.0,1010.1
NESDO,2026-02-12,1500.0,1520.0,1500.0,1519.0,1.27,647.0,2436.0,1380.1
NFS,2026-02-12,635.1,640.0,630.4,632.0,-0.49,21794.0,859.6,576.0
NGPL,2026-02-12,424.9,445.0,424.0,434.0,2.14,1622098.0,465.0,254.8
NHDL,2026-02-12,645.0,655.0,639.0,650.0,0.78,23323.0,1002.6,623.0
NHPC,2026-02-12,233.0,241.8,229.0,234.5,0.64,1205239.0,244.5,178.6
NIBD84,2026-02-12,1086.0,1086.0,1086.0,1086.0,0.0,25.0,1130.0,1013.1
NIBLGF,2026-02-12,9.7,9.7,9.51,9.52,-1.86,3050.0,11.03,7.84
NIBLSTF,2026-02-12,9.27,9.45,9.09,9.26,-0.11,2900.0,10.08,7.85
NIBSF2,2026-02-12,9.2,9.3,9.12,9.15,-0.54,10315.0,9.8,8.01
NICA,2026-02-12,320.8,330.0,320.1,329.9,2.84,195633.0,428.4,304.5
NICAD2091,2026-02-12,1064.1,1064.1,1064.0,1064.0,-0.01,250.0,1102.6,1005.2
NICBF,2026-02-12,9.37,9.37,9.2,9.2,-1.81,892.0,10.93,8.48
NICFC,2026-02-12,9.0,9.28,9.0,9.16,1.78,3600.0,10.4,8.37
NICGF2,2026-02-12,8.97,9.32,8.97,9.19,2.45,3180.0,9.98,8.33
NICL,2026-02-12,500.0,500.0,491.1,496.0,-0.8,13107.0,1047.0,486.0
NICLBSL,2026-02-12,556.2,565.0,556.2,561.9,1.02,10780.0,764.0,535.0
NICSF,2026-02-12,8.67,9.1,8.67,8.92,2.88,6200.0,9.99,8.04
NIFRA,2026-02-12,260.0,265.0,259.6,262.0,0.77,170886.0,328.1,249.9
NIFRAGED,2026-02-12,1035.0,1035.0,1021.8,1021.8,-1.28,50.0,1137.2,948.0
