Symbol,Date,Close_at_Signal,Latest_Close,P/L_%,Status,Standard_Signals,Strict_Signals,Latest_RSI,NV_Range,Recommended_NV_Threshold,Recommended_NV_Improvement,Recommended_Drawdown,Recommended_EMA50_Min,Recommended_EMA50_Max,Recommended_Volume_Ratio
RHPC,2019-08-11,86.0,840.0,876.74,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
KRBL,2014-01-14,83.0,810.0,875.9,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2020-03-19,110.0,1068.0,870.91,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
RHPC,2019-08-12,87.0,840.0,865.52,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
KRBL,2011-08-22,84.0,810.0,864.29,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2014-01-19,84.0,810.0,864.29,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
OHL,2012-04-19,74.0,709.0,858.11,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
OHL,2012-05-07,74.0,709.0,858.11,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
OHL,2012-04-04,74.0,709.0,858.11,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
RHPC,2019-03-05,88.0,840.0,854.55,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-08-06,88.0,840.0,854.55,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
GRDBL,2020-07-07,112.0,1068.0,853.57,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2020-07-09,112.0,1068.0,853.57,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-09-13,112.0,1068.0,853.57,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-11-19,112.0,1068.0,853.57,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2011-08-17,85.0,810.0,852.94,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
MPFL,2013-04-09,66.0,625.0,846.97,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
MPFL,2013-04-08,66.0,625.0,846.97,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
OHL,2012-05-08,75.0,709.0,845.33,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
GRDBL,2020-07-05,113.0,1068.0,845.13,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2019-07-02,113.0,1068.0,845.13,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2020-03-16,113.0,1068.0,845.13,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
UNHPL,2019-11-17,54.0,509.0,842.59,STANDARD_ONLY,191,0,63.1,75.4 to 174.9,180.0,-5.0,-8.0,-33.0,29.0,3.68
KRBL,2011-08-11,86.0,810.0,841.86,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2014-01-20,86.0,810.0,841.86,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2020-08-27,114.0,1068.0,836.84,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-11-13,114.0,1068.0,836.84,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-09-11,114.0,1068.0,836.84,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-09-18,114.0,1068.0,836.84,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
RHPC,2019-07-01,90.0,840.0,833.33,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-06-26,90.0,840.0,833.33,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-02-18,90.0,840.0,833.33,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-04-25,90.0,840.0,833.33,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-02-20,90.0,840.0,833.33,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-04-18,90.0,840.0,833.33,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
OHL,2012-08-13,76.0,709.0,832.89,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
OHL,2012-08-07,76.0,709.0,832.89,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
GRDBL,2018-09-16,115.0,1068.0,828.7,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-09-23,115.0,1068.0,828.7,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
UNHPL,2020-03-18,55.0,509.0,825.45,STANDARD_ONLY,191,0,63.1,75.4 to 174.9,180.0,-5.0,-8.0,-33.0,29.0,3.68
RHPC,2019-06-17,91.0,840.0,823.08,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-06-10,91.0,840.0,823.08,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-06-20,91.0,840.0,823.08,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-06-19,91.0,840.0,823.08,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
OHL,2012-08-08,77.0,709.0,820.78,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
OHL,2012-08-05,77.0,709.0,820.78,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
OHL,2012-08-14,77.0,709.0,820.78,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
GRDBL,2019-06-27,116.0,1068.0,820.69,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-11-14,116.0,1068.0,820.69,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2014-01-23,88.0,810.0,820.45,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
MPFL,2013-04-18,68.0,625.0,819.12,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
RHPC,2019-04-16,92.0,840.0,813.04,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2019-04-23,92.0,840.0,813.04,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
OHL,2012-08-15,78.0,709.0,808.97,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
OHL,2012-08-23,78.0,709.0,808.97,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
MPFL,2013-04-15,69.0,625.0,805.8,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
MPFL,2013-05-09,69.0,625.0,805.8,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
MPFL,2013-04-29,69.0,625.0,805.8,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
GRDBL,2018-10-01,118.0,1068.0,805.08,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
RHPC,2019-04-15,93.0,840.0,803.23,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
OHL,2012-07-12,79.0,709.0,797.47,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
UNHPL,2020-02-04,57.0,509.0,792.98,STANDARD_ONLY,191,0,63.1,75.4 to 174.9,180.0,-5.0,-8.0,-33.0,29.0,3.68
KRBL,2019-03-03,91.0,810.0,790.11,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
OHL,2012-07-17,80.0,709.0,786.25,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
KRBL,2019-02-19,92.0,810.0,780.43,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-02-25,92.0,810.0,780.43,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
UNHPL,2020-02-09,58.0,509.0,777.59,STANDARD_ONLY,191,0,63.1,75.4 to 174.9,180.0,-5.0,-8.0,-33.0,29.0,3.68
GRDBL,2020-03-11,122.0,1068.0,775.41,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2020-03-05,122.0,1068.0,775.41,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2019-02-21,93.0,810.0,770.97,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
MPFL,2013-04-04,73.0,625.0,756.16,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
OHL,2012-07-09,83.0,709.0,754.22,STANDARD_ONLY,356,0,40.4,51.9 to 186.6,192.0,-5.0,-8.0,-43.0,16.0,6.67
RHPC,2018-12-04,99.0,840.0,748.48,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
KRBL,2019-02-13,96.0,810.0,743.75,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2018-08-22,127.0,1068.0,740.94,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-08-23,127.0,1068.0,740.94,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2019-02-10,97.0,810.0,735.05,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-11-26,97.0,810.0,735.05,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2018-08-08,128.0,1068.0,734.38,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2020-03-03,129.0,1068.0,727.91,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2019-02-03,98.0,810.0,726.53,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2020-06-30,98.0,810.0,726.53,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-01-07,98.0,810.0,726.53,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-01-20,98.0,810.0,726.53,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
RHPC,2018-11-01,102.0,840.0,723.53,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
KRBL,2020-03-18,99.0,810.0,718.18,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2020-07-02,99.0,810.0,718.18,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2020-07-06,99.0,810.0,718.18,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-11-27,99.0,810.0,718.18,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
RHPC,2018-11-22,103.0,840.0,715.53,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
KRBL,2020-07-09,100.0,810.0,710.0,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2014-03-19,100.0,810.0,710.0,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2018-08-01,132.0,1068.0,709.09,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
RHPC,2018-10-31,104.0,840.0,707.69,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
KRBL,2018-11-25,101.0,810.0,701.98,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-12-04,101.0,810.0,701.98,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-08-28,101.0,810.0,701.98,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-11-19,101.0,810.0,701.98,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
CORBL,2020-12-27,205.0,1643.0,701.46,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
MPFL,2013-04-01,78.0,625.0,701.28,STANDARD_ONLY,258,0,34.3,22.1 to 250.6,256.0,-5.0,-8.0,-42.0,19.0,8.26
AKJCL,2020-07-13,48.1,385.0,700.42,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
SAPDBL,2020-05-13,102.0,813.5,697.55,STANDARD_ONLY,160,0,48.8,21.8 to 181.5,186.0,-5.0,-10.0,-31.0,20.0,2.78
KRBL,2020-07-07,102.0,810.0,694.12,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-09-09,102.0,810.0,694.12,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-11-20,102.0,810.0,694.12,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-09-10,102.0,810.0,694.12,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
CORBL,2020-12-09,207.0,1643.0,693.72,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
CORBL,2020-12-21,207.0,1643.0,693.72,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
KRBL,2014-03-17,103.0,810.0,686.41,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
AKJCL,2020-07-16,49.0,385.0,685.71,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
AKJCL,2020-07-08,49.06,385.0,684.75,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
CORBL,2020-12-08,210.0,1643.0,682.38,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
KRBL,2020-08-09,104.0,810.0,678.85,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2020-03-16,104.0,810.0,678.85,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2014-03-23,104.0,810.0,678.85,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
CORBL,2020-12-10,211.0,1643.0,678.67,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
RHPC,2018-10-10,108.0,840.0,677.78,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
SAPDBL,2020-06-29,105.0,813.5,674.76,STANDARD_ONLY,160,0,48.8,21.8 to 181.5,186.0,-5.0,-10.0,-31.0,20.0,2.78
SAPDBL,2020-05-12,105.0,813.5,674.76,STANDARD_ONLY,160,0,48.8,21.8 to 181.5,186.0,-5.0,-10.0,-31.0,20.0,2.78
GRDBL,2018-06-24,138.0,1068.0,673.91,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2020-03-19,105.0,810.0,671.43,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
TRH,2013-08-14,98.0,751.0,666.33,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
TRH,2013-08-13,98.0,751.0,666.33,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
KRBL,2018-07-15,106.0,810.0,664.15,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-08-25,106.0,810.0,664.15,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2018-07-11,140.0,1068.0,662.86,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-07-05,140.0,1068.0,662.86,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-06-19,140.0,1068.0,662.86,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
TRH,2013-08-29,99.0,751.0,658.59,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
CORBL,2020-12-06,217.0,1643.0,657.14,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
KRBL,2018-07-03,107.0,810.0,657.01,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
RHPC,2018-10-04,111.0,840.0,656.76,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
TRH,2013-07-10,100.0,751.0,651.0,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
TRH,2013-07-08,100.0,751.0,651.0,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
KRBL,2019-08-07,108.0,810.0,650.0,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2020-12-27,143.0,1068.0,646.85,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
TRH,2013-09-03,101.0,751.0,643.56,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
KRBL,2018-07-19,109.0,810.0,643.12,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-08-19,109.0,810.0,643.12,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-08-15,109.0,810.0,643.12,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2021-01-03,144.0,1068.0,641.67,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
AKJCL,2020-03-19,52.0,385.0,640.38,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
SAPDBL,2020-07-06,110.0,813.5,639.55,STANDARD_ONLY,160,0,48.8,21.8 to 181.5,186.0,-5.0,-10.0,-31.0,20.0,2.78
RHPC,2018-08-20,114.0,840.0,636.84,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
RHPC,2018-08-26,114.0,840.0,636.84,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
GRDBL,2020-12-21,145.0,1068.0,636.55,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2019-08-05,110.0,810.0,636.36,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2019-08-12,110.0,810.0,636.36,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
TRH,2013-09-01,102.0,751.0,636.27,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
RHPC,2018-03-27,115.0,840.0,630.43,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
TRH,2013-09-09,103.0,751.0,629.13,STANDARD_ONLY,304,0,46.7,56.7 to 477.5,482.0,-5.0,-8.0,-37.0,16.0,18.48
CORBL,2022-06-23,226.0,1643.0,626.99,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
AKJCL,2020-08-23,53.0,385.0,626.42,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
AKJCL,2019-10-01,53.0,385.0,626.42,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
CORBL,2022-06-24,227.0,1643.0,623.79,STANDARD_ONLY,217,0,45.7,71.5 to 610.8,616.0,-5.0,-9.0,-45.0,22.0,6.35
KRBL,2020-03-05,112.0,810.0,623.21,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
GRDBL,2018-05-29,149.0,1068.0,616.78,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
GRDBL,2018-06-12,149.0,1068.0,616.78,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
AKJCL,2019-10-21,54.0,385.0,612.96,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
AKJCL,2020-02-11,54.0,385.0,612.96,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
AKJCL,2020-02-10,54.0,385.0,612.96,STANDARD_ONLY,214,0,90.2,52.5 to 680.8,686.0,-5.0,-11.0,-32.0,26.0,10.05
MFIL,2019-02-27,111.0,791.0,612.61,STANDARD_ONLY,278,0,37.7,0.6 to 214.9,220.0,-5.0,-8.0,-61.0,29.0,8.05
MFIL,2019-03-03,111.0,791.0,612.61,STANDARD_ONLY,278,0,37.7,0.6 to 214.9,220.0,-5.0,-8.0,-61.0,29.0,8.05
GRDBL,2020-11-18,150.0,1068.0,612.0,STANDARD_ONLY,238,0,42.9,39.6 to 223.9,229.0,-5.0,-9.0,-69.0,20.0,7.61
KRBL,2018-04-02,114.0,810.0,610.53,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-04-03,114.0,810.0,610.53,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2020-03-11,114.0,810.0,610.53,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
NHDL,2019-09-16,91.0,645.3,609.12,STANDARD_ONLY,250,0,19.7,65.4 to 328.6,334.0,-5.0,-9.0,-32.0,19.0,6.05
MDB,2012-01-16,89.0,630.0,607.87,STANDARD_ONLY,376,0,45.5,48.2 to 315.6,321.0,-5.0,-8.0,-47.0,16.0,8.19
RHPC,2018-07-26,119.0,840.0,605.88,STANDARD_ONLY,215,0,75.0,41.9 to 499.1,504.0,-5.0,-9.0,-24.0,32.0,6.39
KRBL,2018-05-27,115.0,810.0,604.35,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
KRBL,2018-05-23,115.0,810.0,604.35,STANDARD_ONLY,340,0,46.4,52.3 to 296.1,301.0,-5.0,-9.0,-53.0,17.0,5.92
